node_index,is_stop_only,pos_x,pos_y,actual_nodes
803,False,6296561.0,1824202.999,104822
436,False,6297205.999,1827728.0,104823
179,False,6303398.564,1829933.23,104831
669,False,6306756.0,1825433.0,104834
136,False,6301436.0,1830367.0,104838
1083,False,6303467.0,1821588.0,104839
1091,False,6303151.0,1821487.0,104841
1120,False,6307271.0,1821232.0,104842
428,False,6303028.107,1827782.839,104847
449,False,6303002.702,1827605.008,104849
346,False,6300042.0,1828476.0,104852
233,False,6302729.0,1829319.0,104853
435,False,6303143.581,1827746.657,104856
158,False,6300443.0,1819042.0,104859
207,False,6298108.0,1829581.0,104863
922,False,6301192.0,1823276.0,104864
965,False,6301294.0,1822971.0,104866
523,False,6297416.0,1826911.0,104870
542,False,6297493.0,1826606.0,104872
696,False,6297422.999,1825194.0,104874
651,False,6297638.0,1825611.0,104875
684,False,6297742.0,1825295.0,104878
551,False,6299448.0,1826541.0,104882
833,False,6301299.297,1824014.632,104883
461,False,6300183.0,1827476.0,104886
63,False,6300852.0,1820051.999,104887
455,False,6300501.0,1827577.0,104889
169,False,6299696.0,1830091.0,104891
794,False,6296323.0,1824297.0,104896
932,False,6296822.0,1823214.0,104898
809,False,6296127.0,1824171.0,104900
579,False,6296546.0,1826301.0,104904
685,False,6296628.0,1825289.0,104905
522,False,6298460.0,1826916.0,104906
543,False,6298557.0,1826603.0,104915
281,False,6297080.0,1828986.0,104920
292,False,6297280.0,1828905.0,104922
509,False,6297877.0,1827075.0,104930
